Timestamp,Username,IP Address,Service Name,Operation,Resource,Allowed,Impersonator,Family,Qualifier,Delegation Token ID,Destination,Permissions,Source,Usage Type,Operation Text,url,Privilege,Query ID,Session ID,Status,Database Name,Object Type,Resource Path,Table Name
2019-11-21T22:19:06.664Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00012,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00012,,,,,,,,,,,
2019-11-21T22:19:06.645Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00819,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00819,,,,,,,,,,,
2019-11-21T22:19:06.636Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00819,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00819,,,,,,,,,,,
2019-11-21T22:19:06.599Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00738,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00738,,,,,,,,,,,
2019-11-21T22:19:06.599Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00182,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00182,,,,,,,,,,,
2019-11-21T22:19:06.598Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00738,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00738,,,,,,,,,,,
2019-11-21T22:19:06.594Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00182,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00182,,,,,,,,,,,
2019-11-21T22:19:06.558Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00328,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00328,,,,,,,,,,,
2019-11-21T22:19:06.543Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00328,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00328,,,,,,,,,,,
2019-11-21T22:19:06.504Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00730,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00730,,,,,,,,,,,
2019-11-21T22:19:06.483Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00234,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00234,,,,,,,,,,,
2019-11-21T22:19:06.477Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00730,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00730,,,,,,,,,,,
2019-11-21T22:19:06.463Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00234,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00234,,,,,,,,,,,
2019-11-21T22:19:06.443Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-01025,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-01025,,,,,,,,,,,
2019-11-21T22:19:06.435Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-01025,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-01025,,,,,,,,,,,
2019-11-21T22:19:06.400Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00640,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00640,,,,,,,,,,,
2019-11-21T22:19:06.399Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00736,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00736,,,,,,,,,,,
2019-11-21T22:19:06.395Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00640,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00640,,,,,,,,,,,
2019-11-21T22:19:06.388Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00943,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00943,,,,,,,,,,,
2019-11-21T22:19:06.377Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00943,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00943,,,,,,,,,,,
2019-11-21T22:19:06.370Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00736,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00736,,,,,,,,,,,
2019-11-21T22:19:06.332Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00795,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00795,,,,,,,,,,,
2019-11-21T22:19:06.321Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00795,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00795,,,,,,,,,,,
2019-11-21T22:19:06.298Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00656,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00656,,,,,,,,,,,
2019-11-21T22:19:06.294Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00656,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00656,,,,,,,,,,,
2019-11-21T22:19:06.287Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00831,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00831,,,,,,,,,,,
2019-11-21T22:19:06.262Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00191,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00191,,,,,,,,,,,
2019-11-21T22:19:06.262Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00831,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00831,,,,,,,,,,,
2019-11-21T22:19:06.257Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00191,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00191,,,,,,,,,,,
2019-11-21T22:19:06.257Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00457,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00457,,,,,,,,,,,
2019-11-21T22:19:06.253Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00457,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00457,,,,,,,,,,,
2019-11-21T22:19:05.969Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00123,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00123,,,,,,,,,,,
2019-11-21T22:19:05.955Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00123,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00123,,,,,,,,,,,
2019-11-21T22:19:05.873Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00638,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00638,,,,,,,,,,,
2019-11-21T22:19:05.869Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00638,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00638,,,,,,,,,,,
2019-11-21T22:19:05.761Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00064,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00064,,,,,,,,,,,
2019-11-21T22:19:05.759Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00064,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00064,,,,,,,,,,,
2019-11-21T22:19:05.253Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-01009,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-01009,,,,,,,,,,,
2019-11-21T22:19:05.239Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-01009,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-01009,,,,,,,,,,,
2019-11-21T22:19:05.123Z,user_fyf,10.67.59.25,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-01019,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-01019,,,,,,,,,,,
2019-11-21T22:19:05.122Z,user_fyf,10.67.59.25,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-01019,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-01019,,,,,,,,,,,
2019-11-21T22:19:04.848Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00046,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00046,,,,,,,,,,,
2019-11-21T22:19:04.834Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00046,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00046,,,,,,,,,,,
2019-11-21T22:19:04.816Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00932,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00932,,,,,,,,,,,
2019-11-21T22:19:04.815Z,user_fyf,10.67.59.17,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00434,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00434,,,,,,,,,,,
2019-11-21T22:19:04.814Z,user_fyf,10.67.59.17,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00434,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00434,,,,,,,,,,,
2019-11-21T22:19:04.809Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00932,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00932,,,,,,,,,,,
2019-11-21T22:19:04.774Z,user_fyf,10.67.59.23,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00974,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00974,,,,,,,,,,,
2019-11-21T22:19:04.762Z,user_fyf,10.67.59.23,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00974,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00974,,,,,,,,,,,
2019-11-21T22:19:04.674Z,user_fyf,10.67.59.25,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00621,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00621,,,,,,,,,,,
2019-11-21T22:19:04.673Z,user_fyf,10.67.59.25,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00621,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00621,,,,,,,,,,,
2019-11-21T22:19:04.606Z,user_fyf,10.67.59.25,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-01049,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-01049,,,,,,,,,,,
2019-11-21T22:19:04.605Z,user_fyf,10.67.59.25,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-01049,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-01049,,,,,,,,,,,
2019-11-21T22:19:04.601Z,user_fyf,10.67.59.19,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00937,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00937,,,,,,,,,,,
2019-11-21T22:19:04.600Z,user_fyf,10.67.59.19,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00937,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00937,,,,,,,,,,,
2019-11-21T22:19:04.478Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00820,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00820,,,,,,,,,,,
2019-11-21T22:19:04.477Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00820,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00820,,,,,,,,,,,
2019-11-21T22:19:04.458Z,user_fyf,10.67.59.21,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00737,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00737,,,,,,,,,,,
2019-11-21T22:19:04.457Z,user_fyf,10.67.59.21,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00737,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00737,,,,,,,,,,,
2019-11-21T22:19:04.452Z,user_fyf,10.67.59.17,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00619,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00619,,,,,,,,,,,
2019-11-21T22:19:04.451Z,user_fyf,10.67.59.17,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00619,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00619,,,,,,,,,,,
2019-11-21T22:19:04.418Z,user_fyf,10.67.59.25,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-01074,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-01074,,,,,,,,,,,
2019-11-21T22:19:04.417Z,user_fyf,10.67.59.25,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-01074,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-01074,,,,,,,,,,,
2019-11-21T22:19:04.237Z,user_fyf,10.67.59.21,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00681,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00681,,,,,,,,,,,
2019-11-21T22:19:04.235Z,user_fyf,10.67.59.21,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00681,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00681,,,,,,,,,,,
2019-11-21T22:19:04.072Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00552,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00552,,,,,,,,,,,
2019-11-21T22:19:04.064Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00552,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00552,,,,,,,,,,,
2019-11-21T22:19:03.887Z,user_fyf,10.67.59.23,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00794,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00794,,,,,,,,,,,
2019-11-21T22:19:03.874Z,user_fyf,10.67.59.23,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00794,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00794,,,,,,,,,,,
2019-11-21T22:19:03.728Z,user_fyf,10.67.59.16,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00102,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00102,,,,,,,,,,,
2019-11-21T22:19:03.727Z,user_fyf,10.67.59.16,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00102,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00102,,,,,,,,,,,
2019-11-21T22:19:03.699Z,user_fyf,10.67.59.19,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00493,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00493,,,,,,,,,,,
2019-11-21T22:19:03.698Z,user_fyf,10.67.59.19,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00493,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00493,,,,,,,,,,,
2019-11-21T22:19:03.550Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00838,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00838,,,,,,,,,,,
2019-11-21T22:19:03.549Z,user_fyf,10.67.59.23,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00886,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00886,,,,,,,,,,,
2019-11-21T22:19:03.533Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00838,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00838,,,,,,,,,,,
2019-11-21T22:19:03.488Z,user_fyf,10.67.59.23,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00886,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00886,,,,,,,,,,,
2019-11-21T22:19:03.268Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00865,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00865,,,,,,,,,,,
2019-11-21T22:19:03.169Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00786,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00786,,,,,,,,,,,
2019-11-21T22:19:03.142Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00786,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00786,,,,,,,,,,,
2019-11-21T22:19:03.055Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00767,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00767,,,,,,,,,,,
2019-11-21T22:19:03.054Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00767,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00767,,,,,,,,,,,
2019-11-21T22:19:03.030Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00307,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00307,,,,,,,,,,,
2019-11-21T22:19:03.024Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00994,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00994,,,,,,,,,,,
2019-11-21T22:19:03.019Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00307,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00307,,,,,,,,,,,
2019-11-21T22:19:02.988Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00444,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00444,,,,,,,,,,,
2019-11-21T22:19:02.985Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00994,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00994,,,,,,,,,,,
2019-11-21T22:19:02.981Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00705,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00705,,,,,,,,,,,
2019-11-21T22:19:02.969Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00705,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00705,,,,,,,,,,,
2019-11-21T22:19:02.956Z,user_fyf,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00938,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00938,,,,,,,,,,,
2019-11-21T22:19:02.956Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00444,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00444,,,,,,,,,,,
2019-11-21T22:19:02.941Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00938,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00938,,,,,,,,,,,
2019-11-21T22:19:02.920Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00699,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00699,,,,,,,,,,,
2019-11-21T22:19:02.918Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00699,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00699,,,,,,,,,,,
2019-11-21T22:19:02.878Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00324,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00324,,,,,,,,,,,
2019-11-21T22:19:02.862Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00572,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00572,,,,,,,,,,,
2019-11-21T22:19:02.857Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00324,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00324,,,,,,,,,,,
2019-11-21T22:19:02.838Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00572,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00572,,,,,,,,,,,
2019-11-21T22:19:02.712Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00232,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00232,,,,,,,,,,,
2019-11-21T22:19:02.701Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00232,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00232,,,,,,,,,,,
2019-11-21T22:19:02.652Z,user_fyf,10.67.59.22,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00865,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00865,,,,,,,,,,,
2019-11-21T22:19:02.616Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00718,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00718,,,,,,,,,,,
2019-11-21T22:19:02.614Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00718,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00718,,,,,,,,,,,
2019-11-21T22:19:02.595Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00639,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00639,,,,,,,,,,,
2019-11-21T22:19:02.586Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00639,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00639,,,,,,,,,,,
2019-11-21T22:19:01.930Z,user_fyf,10.67.59.23,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00356,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00356,,,,,,,,,,,
2019-11-21T22:19:01.920Z,user_fyf,10.67.59.23,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00356,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00356,,,,,,,,,,,
2019-11-21T22:19:01.880Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00357,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00357,,,,,,,,,,,
2019-11-21T22:19:01.868Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00357,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00357,,,,,,,,,,,
2019-11-21T22:19:01.854Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00563,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00563,,,,,,,,,,,
2019-11-21T22:19:01.851Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00563,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00563,,,,,,,,,,,
2019-11-21T22:19:01.619Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00002,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00002,,,,,,,,,,,
2019-11-21T22:19:01.617Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00002,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00002,,,,,,,,,,,
2019-11-21T22:19:01.557Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00607,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00607,,,,,,,,,,,
2019-11-21T22:19:01.535Z,user_fyf,10.67.59.28,hdfs,getfileinfo,/user/hive/warehouse/bddlcru.db/kcim23t/part-00607,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00607,,,,,,,,,,,
2019-11-21T22:19:01.218Z,user_fyf,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlcru.db/kcim23t/part-00398,true,,,,,,,/user/hive/warehouse/bddlcru.db/kcim23t/part-00398,,,,,,,,,,,
